timestamp,elapsed_s,rank,gpu_index,utilization_gpu_pct,memory_used_mib
1787423055.096872,7957.495,0,0,100,1946
1787423056.1232178,7958.521,0,0,100,1946
1787423057.1529162,7959.551,0,0,100,1946
1787423058.185613,7960.584,0,0,100,1946
1787423059.2184496,7961.617,0,0,99,1946
1787423060.2478201,7962.646,0,0,100,1946
1787423061.282032,7963.68,0,0,100,1946
1787423062.3155081,7964.714,0,0,100,1946
1787423063.3445652,7965.743,0,0,100,1946
1787423064.3709502,7966.769,0,0,100,1946
1787423065.397216,7967.795,0,0,100,1946
1787423066.427007,7968.825,0,0,100,1946
1787423067.4594917,7969.858,0,0,99,1946
1787423068.4879992,7970.886,0,0,100,1946
1787423069.516432,7971.915,0,0,100,1946
1787423070.5461526,7972.944,0,0,100,1946
1787423071.5794177,7973.978,0,0,100,1946
1787423072.611609,7975.01,0,0,100,1946
1787423073.6385865,7976.037,0,0,100,1946
1787423074.6681254,7977.066,0,0,100,1946
1787423075.6959267,7978.094,0,0,100,1946
1787423076.7263281,7979.124,0,0,100,1946
1787423077.7548745,7980.153,0,0,99,1946
1787423078.7830622,7981.181,0,0,100,1946
1787423079.8122063,7982.21,0,0,100,1946
1787423080.8379536,7983.236,0,0,100,1946
1787423081.8644097,7984.262,0,0,100,1946
1787423082.895544,7985.294,0,0,100,1946
1787423083.9239128,7986.322,0,0,100,1946
1787423084.951267,7987.349,0,0,100,1946
1787423085.981896,7988.38,0,0,100,1946
1787423087.0107625,7989.409,0,0,100,1946
1787423088.038355,7990.436,0,0,99,1946
1787423089.0660527,7991.464,0,0,100,1946
1787423090.0988898,7992.497,0,0,100,1946
1787423091.1253483,7993.523,0,0,100,1946
1787423092.1529408,7994.551,0,0,100,1946
1787423093.180208,7995.578,0,0,100,1946
1787423094.2092998,7996.607,0,0,100,1946
1787423095.2419257,7997.64,0,0,100,1946
1787423096.2718768,7998.67,0,0,100,1946
1787423097.3039608,7999.702,0,0,99,1946
1787423098.329594,8000.728,0,0,100,1946
1787423099.358645,8001.757,0,0,100,1946
1787423100.3865418,8002.785,0,0,100,1946
1787423101.4129794,8003.811,0,0,100,1946
1787423102.4388268,8004.837,0,0,100,1946
1787423103.467752,8005.866,0,0,100,1946
1787423104.4955585,8006.894,0,0,100,1946
1787423105.526796,8007.925,0,0,100,1946
1787423106.555194,8008.953,0,0,99,1946
1787423107.5854716,8009.984,0,0,100,1946
1787423108.6157103,8011.014,0,0,100,1946
1787423109.6450355,8012.043,0,0,100,1946
1787423110.6707523,8013.069,0,0,100,1946
1787423111.6973011,8014.095,0,0,100,1946
1787423112.723617,8015.122,0,0,100,1946
1787423113.7538946,8016.152,0,0,99,1946
1787423114.7850292,8017.183,0,0,100,1946
1787423115.8115315,8018.21,0,0,100,1946
1787423116.838712,8019.237,0,0,99,1946
1787423117.865861,8020.264,0,0,100,1946
1787423118.8946693,8021.293,0,0,100,1946
1787423119.9243195,8022.322,0,0,100,1946
1787423120.953534,8023.352,0,0,100,1946
1787423121.9827805,8024.381,0,0,100,1946
1787423123.0101004,8025.408,0,0,100,1946
1787423124.0395238,8026.438,0,0,100,1946
1787423125.0764916,8027.475,0,0,100,1946
1787423126.1069493,8028.505,0,0,99,1946
1787423127.137288,8029.535,0,0,100,1946
1787423128.1703396,8030.568,0,0,100,1946
1787423129.200639,8031.599,0,0,100,1946
1787423130.2293563,8032.627,0,0,100,1946
1787423131.2594895,8033.658,0,0,100,1946
1787423132.2890923,8034.687,0,0,100,1946
1787423133.3164258,8035.715,0,0,100,1946
1787423134.3451152,8036.743,0,0,100,1946
1787423135.3718653,8037.77,0,0,100,1946
1787423136.3989727,8038.797,0,0,99,1946
1787423137.4273674,8039.825,0,0,100,1946
1787423138.4601896,8040.858,0,0,100,1946
1787423139.4895434,8041.888,0,0,100,1946
1787423140.515466,8042.914,0,0,100,1946
1787423141.5449226,8043.943,0,0,100,1946
1787423142.5781424,8044.976,0,0,100,1946
1787423143.609898,8046.008,0,0,100,1946
1787423144.637082,8047.035,0,0,100,1946
1787423145.6702518,8048.068,0,0,99,1946
1787423146.6978416,8049.096,0,0,100,1946
1787423147.7277913,8050.126,0,0,100,1946
1787423148.7567909,8051.155,0,0,100,1946
1787423149.7868938,8052.185,0,0,100,1946
1787423150.8155158,8053.214,0,0,100,1946
1787423151.8446748,8054.243,0,0,100,1946
1787423152.8742816,8055.272,0,0,100,1946
1787423153.9059172,8056.304,0,0,100,1946
1787423154.9331002,8057.331,0,0,99,1946
1787423155.960739,8058.359,0,0,100,1946
1787423156.9872751,8059.385,0,0,100,1946
1787423158.0170965,8060.415,0,0,100,1946
1787423159.045089,8061.443,0,0,100,1946
1787423160.0718873,8062.47,0,0,100,1946
1787423161.10213,8063.5,0,0,100,1946
1787423162.1303983,8064.528,0,0,100,1946
1787423163.1608868,8065.559,0,0,100,1946
1787423164.1929872,8066.591,0,0,100,1946
1787423165.2193189,8067.617,0,0,99,1946
1787423166.2478213,8068.646,0,0,100,1946
1787423167.2745757,8069.673,0,0,100,1946
1787423168.3029158,8070.701,0,0,100,1946
1787423169.3328495,8071.731,0,0,100,1946
1787423170.3720899,8072.77,0,0,100,1946
1787423171.3986506,8073.797,0,0,100,1946
1787423172.4278445,8074.826,0,0,100,1946
1787423173.4580348,8075.856,0,0,100,1946
1787423174.4885798,8076.887,0,0,100,1946
1787423175.5180063,8077.916,0,0,99,1946
1787423176.5460577,8078.944,0,0,100,1946
1787423177.5727582,8079.971,0,0,100,1946
1787423178.6036463,8081.002,0,0,100,1946
1787423179.6343186,8082.032,0,0,100,1946
1787423180.660891,8083.059,0,0,100,1946
1787423181.6870732,8084.085,0,0,100,1946
1787423182.7139878,8085.112,0,0,100,1946
1787423183.7404017,8086.138,0,0,99,1946
1787423184.7702277,8087.168,0,0,100,1946
1787423185.7999952,8088.198,0,0,100,1946
1787423186.8279362,8089.226,0,0,100,1946
1787423187.855235,8090.253,0,0,100,1946
1787423188.8885214,8091.287,0,0,100,1946
1787423189.915592,8092.314,0,0,100,1946
1787423190.9454062,8093.343,0,0,100,1946
1787423191.9740102,8094.372,0,0,100,1946
1787423193.0038078,8095.402,0,0,100,1946
1787423194.0363512,8096.434,0,0,99,1946
1787423195.0651379,8097.463,0,0,100,1946
1787423196.091822,8098.49,0,0,100,1946
1787423197.1204274,8099.519,0,0,100,1946
1787423198.150752,8100.549,0,0,100,1946
1787423199.1786032,8101.577,0,0,100,1946
1787423200.2064023,8102.604,0,0,100,1946
1787423201.2365665,8103.635,0,0,100,1946
1787423202.263419,8104.662,0,0,100,1946
1787423203.2965724,8105.695,0,0,100,1946
1787423204.326067,8106.724,0,0,99,1946
1787423205.3578427,8107.756,0,0,100,1946
1787423206.386685,8108.785,0,0,100,1946
1787423207.417745,8109.816,0,0,100,1946
1787423208.4447262,8110.843,0,0,100,1946
1787423209.4785137,8111.877,0,0,100,1946
1787423210.5121295,8112.91,0,0,100,1946
1787423211.5422654,8113.94,0,0,100,1946
1787423212.5718932,8114.97,0,0,100,1946
1787423213.6037486,8116.002,0,0,99,1946
1787423214.6327472,8117.031,0,0,100,1946
